step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
137,80,-215,-55,756,787.8997192382812,16.357404708862305,75.64759063720703,-15.835558460238392,-4.0028351585310435,-221,-10,1546,11,7,7,11,
138,80,-211,-174,738,787.0457153320312,20.331804275512695,50.48566818237305,-15.550710819806584,-12.77246907871249,35,27,1664,8,12,11,12,
139,80,-216,-229,809,868.0886840820312,21.259897232055664,43.32262420654297,-14.407844621370982,-15.295537600660221,-136,20,-459,7,10,9,8,
140,83,-237,-74,717,758.7713623046875,19.09794807434082,72.65657806396484,-18.20073163342,-5.59672902796125,-164,-160,121,10,10,10,9,
141,83,-237,-75,727,768.3248291015625,18.875059127807617,72.43655395507812,-17.966645912062187,-5.601846123398575,-35,-68,222,5,9,6,5,
142,83,-213,-151,717,763.0589599609375,20.00691032409668,54.66270065307617,-16.208861853429838,-11.413465689349321,-31,-313,-1386,12,8,7,9,
143,83,-191,-109,717,749.9673461914062,17.04933738708496,60.283905029296875,-14.754491735227269,-8.356948858097919,-29,-499,-762,9,7,7,10,
144,89,-211,-162,742,788.2442626953125,19.721359252929688,52.48017120361328,-15.52646948721271,-11.859944118634957,-217,108,1481,10,8,9,10,
145,89,-227,-40,765,798.9705810546875,16.765588760375977,80.00347137451172,-16.505990414253375,-2.8696796718748985,-290,-350,-168,10,9,11,9,
146,89,-223,-90,696,736.3728637695312,19.058570861816406,68.018310546875,-17.628002304149955,-7.0202822989359825,-391,240,1189,8,7,9,8,
147,89,-234,-109,689,735.7703247070312,20.536968231201172,65.01993560791016,-18.544072295111064,-8.51938692847913,66,106,257,9,7,8,8,
148,89,-201,-92,729,761.7781982421875,16.8666934967041,65.40250396728516,-15.299007159106482,-6.936547238384815,-18,-278,-1429,11,8,11,11,
149,91,-222,-52,732,766.68896484375,17.299009323120117,76.8139877319336,-16.831423436046407,-3.889020946279352,-79,-77,-330,6,7,8,9,
150,91,-233,-142,746,794.3355712890625,20.08869743347168,58.63652420043945,-17.05723875709509,-10.297876916591928,-72,-158,204,7,7,8,9,
151,91,-216,-129,763,803.4089965820312,18.247156143188477,59.14984130859375,-15.596105309770387,-9.239738308529606,-158,190,870,12,9,13,14,
152,91,-213,-132,750,790.7546997070312,18.47307014465332,58.20915985107422,-15.626360725709857,-9.609320325820534,16,-221,830,9,6,8,7,
153,91,-216,-67,718,752.7742309570312,17.48102378845215,72.76371765136719,-16.67476485668957,-5.106317026498713,-118,-231,1072,6,8,8,10,
154,93,-227,-100,706,748.30810546875,19.356643676757812,66.2217788696289,-17.658982956700147,-7.67968423183925,59,-109,-541,9,6,11,9,
155,93,-195,-108,846,874.874267578125,14.758997917175293,61.016780853271484,-12.878784652675016,-7.091040911698621,-353,-103,-545,8,9,11,8,
156,93,-230,-141,760,806.4620361328125,19.541412353515625,58.48631286621094,-16.57058377141382,-10.069215857785876,-499,196,-209,11,6,12,5,
157,93,-242,-140,783,831.416259765625,19.64755630493164,59.94654083251953,-16.92200235820237,-9.694070727316163,-98,77,-326,7,8,7,9,
158,93,-249,-87,720,766.7919921875,20.117494583129883,70.73748779296875,-18.949188519458264,-6.5147914436923795,34,-322,-1145,8,8,9,7,
159,99,-244,-152,692,749.335693359375,22.557064056396484,58.075531005859375,-19.003247459203305,-11.703454393147664,100,36,1253,12,13,10,10,
160,99,-232,-173,766,818.8461303710938,20.694934844970703,53.284751892089844,-16.458782227569333,-12.196957971006107,-270,-297,605,8,10,10,10,
161,99,-218,-109,714,754.4541015625,18.84577751159668,63.431514739990234,-16.79514302744933,-8.306897429169965,-49,-106,421,6,6,8,5,
162,99,-228,-78,707,746.9384155273438,18.819002151489258,71.11070251464844,-17.77296734035148,-5.994113084803828,-12,-134,-831,8,8,10,9,
163,99,-246,-140,735,787.6173095703125,21.05961036682129,60.352020263671875,-18.199970672521943,-10.238806872500303,-63,-323,-645,9,9,8,6,
164,101,-222,-139,754,798.1986083984375,19.154184341430664,57.94463348388672,-16.148406543696808,-10.028738972311228,161,-309,-514,8,8,8,7,
165,101,-192,-77,708,737.6021728515625,16.285221099853516,68.14385986328125,-15.088036657048818,-5.99215630254104,54,-202,19,13,10,17,13,
166,101,-267,-107,799,849.1990356445312,19.79694366455078,68.1583023071289,-18.325436508002177,-7.238570860757443,234,-117,1420,9,5,7,10,
167,101,-231,-142,748,795.6312255859375,19.923845291137695,58.41659927368164,-16.878044404572154,-10.280925133418993,57,38,1030,8,5,7,9,
168,101,-246,-128,693,746.4241333007812,21.807126998901367,62.507442474365234,-19.242759262189693,-9.874128935021767,20,58,49,10,7,11,15,
169,105,-241,-116,721,769.0110473632812,20.350915908813477,64.29378509521484,-18.263617552297383,-8.675787742155645,139,-75,-955,12,10,12,10,
170,105,-210,-81,746,779.2156372070312,16.787227630615234,68.90438842773438,-15.634622046302136,-5.966714511723831,113,-381,-611,9,6,8,8,
171,105,-240,-126,728,776.826904296875,20.420333862304688,62.297054290771484,-17.995912498847535,-9.334516570483776,32,-273,113,8,8,11,11,
172,105,-215,-122,775,813.4703369140625,17.689029693603516,60.42409133911133,-15.325347371841035,-8.625462473932524,148,46,681,11,10,8,11,
173,105,-233,-121,768,811.6365966796875,18.871192932128906,62.55308532714844,-16.682878409547502,-8.573701580928173,-64,56,1516,9,7,9,10,
174,107,-203,-96,752,784.8114624023438,16.624008178710938,64.68682861328125,-14.990616949910669,-7.02615249610779,-8,-25,-528,7,9,7,8,
175,107,-240,-119,719,767.2822265625,20.43215560913086,63.62281799316406,-18.227590703735054,-8.922182364536171,209,-75,-211,8,9,7,6,
176,107,-225,-132,753,796.9052734375,19.105545043945312,59.59772491455078,-16.4000454749008,-9.534459999597232,138,258,517,5,7,8,9,
177,107,-195,-138,771,807.1616821289062,17.213232040405273,54.709556579589844,-13.980241997452403,-9.84419035957985,-302,-166,-851,8,10,12,9,
178,107,-245,-75,710,754.81787109375,19.841272354125977,72.97632598876953,-18.940229222159328,-5.702416616274585,-264,-157,-266,9,6,8,8,
179,110,-226,-148,775,820.7344360351562,19.215349197387695,56.77688217163086,-15.98365544609313,-10.38876624840202,52,-148,244,7,9,10,13,
180,110,-222,-155,753,800.19873046875,19.775005340576172,55.073631286621094,-16.106943447899873,-11.168901193579854,49,-453,-493,8,7,6,6,
181,110,-242,-108,702,750.3545532226562,20.67952537536621,65.94634246826172,-18.815040734019636,-8.275435806793467,84,-124,695,14,9,7,10,
182,110,-232,-84,702,744.0994262695312,19.363452911376953,70.09300994873047,-18.16691293691166,-6.481830862953965,112,-246,33,9,11,11,12,
183,112,-237,-99,729,772.9236450195312,19.406648635864258,67.32533264160156,-17.856132077258962,-7.358951131126268,-32,-272,115,4,5,7,7,
184,112,-230,-97,730,771.4978637695312,18.875619888305664,67.1296157836914,-17.344802435223986,-7.2228821003775705,6,129,792,5,5,8,6,
185,112,-223,-99,699,740.3587036132812,19.23958396911621,66.05799865722656,-17.53001358893436,-7.684550474263509,-15,-136,18,6,6,6,7,
186,112,-231,-114,700,745.8934326171875,20.201454162597656,63.72993469238281,-18.04089404743162,-8.791362026651262,-36,-370,-1112,9,8,7,7,
187,112,-213,-56,707,740.50927734375,17.30025863647461,75.26659393310547,-16.716711583466992,-4.337055427812153,-4,-444,507,12,6,7,9,
188,119,-220,-96,748,785.5698852539062,17.78931427001953,66.42195129394531,-16.26327713830491,-7.0193350632787554,-109,-66,1028,7,11,9,7,
189,119,-192,-107,754,785.3846435546875,16.250011444091797,60.86592483520508,-14.150290509766103,-7.830270238392647,-119,366,194,6,5,6,4,
190,119,-226,-135,777,820.384033203125,18.71449089050293,59.1446533203125,-15.990664664362091,-9.471504979453814,-360,101,-20,6,6,8,8,
191,119,-240,-91,720,764.3827514648438,19.618574142456055,69.23167419433594,-18.299177397922996,-6.837296132438073,-132,171,-873,8,10,8,6,
192,119,-235,-89,740,781.5023803710938,18.75432586669922,69.2538833618164,-17.499822902440442,-6.539214376632789,146,-475,-377,8,7,10,8,
193,120,-223,-155,761,808.0068359375,19.637802124023438,55.194419860839844,-16.02088768538949,-11.059604123151823,34,-147,774,8,8,7,8,
194,120,-186,-126,780,811.7092895507812,16.065555572509766,55.88185501098633,-13.246802700770514,-8.930018854490541,-15,-125,380,7,5,9,11,
195,120,-243,-99,741,786.0858764648438,19.497295379638672,67.8303451538086,-18.006599159474856,-7.235068182073466,-124,100,806,7,6,8,10,
