step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
60,36,-234,-74,733,772.9948120117188,18.509401321411133,72.44783020019531,-17.62096883835564,-5.493426988643451,17,622,1443,6,8,7,12,
61,36,-266,-84,602,663.4877319335938,24.859615325927734,72.47126007080078,-23.63518529945613,-7.273376472605178,287,-1082,139,8,16,13,9,
62,36,-194,-93,827,854.5255737304688,14.579748153686523,64.38439178466797,-13.122075355537635,-6.248008083968807,-98,-264,-186,8,10,10,9,
63,36,-252,-139,687,744.844970703125,22.727468490600586,61.115928649902344,-19.774883990290764,-10.75536447467826,-23,649,-708,5,19,11,9,
64,36,-204,-118,765,800.4779663085938,17.120052337646484,59.95002365112305,-14.764562874286515,-8.47697345914,-122,909,-1779,8,11,9,11,
65,42,-246,-101,730,776.9279174804688,20.01376724243164,67.6751480102539,-18.45934542843933,-7.469545443853107,-29,-1298,1282,15,17,12,11,
66,42,-202,-183,840,883.115478515625,17.9753475189209,47.82139205932617,-13.22264562889438,-11.959540049732622,-275,-1759,843,15,21,8,14,
67,42,-247,-88,655,705.5338134765625,21.815078735351562,70.38704681396484,-20.49279034692115,-7.165062737062575,123,-1447,471,9,14,13,9,
68,42,-243,-130,668,722.6154174804688,22.416973114013672,61.85066223144531,-19.65030003195557,-10.364055371752329,271,592,-556,14,11,8,10,
69,42,-222,-43,776,808.2753295898438,16.243925094604492,79.0349349975586,-15.941687020365944,-3.0495575782080837,-121,-126,-894,12,18,12,8,
70,47,-212,-71,747,779.7396850585938,16.660005569458008,71.4808120727539,-15.776502184578064,-5.224362510653471,-9,866,881,5,6,6,8,
71,47,-183,-255,900,953.1600341796875,19.223812103271484,35.660743713378906,-11.06911327827046,-15.51740899797941,-291,-506,-1645,12,9,9,8,
72,47,-208,-94,749,783.0076904296875,16.946197509765625,65.67732238769531,-15.40512515762417,-6.894983075548338,-161,1118,221,6,7,6,6,
73,47,-225,-48,749,783.536865234375,17.072725296020508,77.95441436767578,-16.68797172639525,-3.5121775152567025,80,970,1512,9,11,7,9,
74,47,-212,-63,714,747.4683837890625,17.208314895629883,73.44650268554688,-16.476617931757975,-4.834882105092403,56,62,333,8,13,9,9,
75,54,-242,-102,717,763.5816650390625,20.11434555053711,67.14185333251953,-18.47721159828738,-7.676573547206169,365,-823,299,13,15,9,9,
76,54,-214,-153,798,840.243408203125,18.243186950683594,54.433292388916016,-14.755104442286934,-10.491525404329265,39,-212,-1060,7,14,9,6,
77,54,-162,-231,933,974.7276611328125,16.823402404785156,35.03764724731445,-9.566967727034935,-13.708912784530872,-574,-2610,-218,21,19,10,14,
78,54,-221,-56,674,711.5145874023438,18.686323165893555,75.77782440185547,-18.095695503621453,-4.51415275904835,13,563,471,14,11,8,9,
79,54,-218,-97,723,761.3553466796875,18.261943817138672,66.009765625,-16.638453204215814,-7.319626305331891,60,645,-479,14,13,8,14,
80,44,-222,-105,750,789.1824951171875,18.128320693969727,64.6837158203125,-16.33803249325848,-7.645822437431199,32,1365,825,11,10,12,12,
81,44,-218,-33,733,765.4423828125,16.738924026489258,81.38923645019531,-16.547051507122603,-2.4709201387305977,-19,1144,766,14,11,9,8,
82,44,-198,-70,758,786.5545043945312,15.483586311340332,70.5264663696289,-14.579955941041998,-5.105835331356153,-24,38,-71,9,8,7,8,
83,44,-201,-149,777,816.291015625,17.84709358215332,53.446956634521484,-14.254872507632653,-10.517331538136508,-354,-2494,354,11,10,8,8,
84,43,-265,-235,822,895.0609130859375,23.308618545532227,48.42974853515625,-17.221664890217724,-15.221541030560624,-184,-1871,-287,16,9,10,8,
85,43,-209,-202,855,903.055908203125,18.773710250854492,45.97179412841797,-13.381652603953054,-12.925559308421205,-360,-231,-421,7,11,9,9,
86,43,-220,-36,753,785.3056640625,16.48924446105957,80.70376586914062,-16.268900161405114,-2.627475207325496,-32,1702,35,9,11,10,10,
87,43,-220,-64,724,759.3892211914062,17.558576583862305,73.77667236328125,-16.84038578281239,-4.834523077881203,-3,949,1210,13,15,12,12,
88,43,-207,-124,731,769.7960815429688,18.26561737060547,59.07339859008789,-15.598962727478092,-9.269682943882263,-119,-681,-83,11,11,11,10,
89,49,-209,-77,729,762.2670288085938,16.98744773864746,69.77188873291016,-15.913280903997336,-5.797591275184572,17,-27,-41,8,9,6,6,
90,49,-224,-41,734,768.5134887695312,17.234201431274414,79.62467956542969,-16.94609007115727,-3.058167143178989,10,-307,365,12,14,9,10,
91,49,-213,-136,690,734.8231201171875,20.11339569091797,57.438255310058594,-16.849914662944954,-10.66571243754391,-107,-591,-96,8,11,8,8,
92,49,-247,-134,549,616.7382202148438,27.103904724121094,61.51621627807617,-23.609069880031285,-12.548860400513448,113,-1145,246,7,9,8,11,
93,49,-207,-67,729,760.7752685546875,16.61577796936035,72.06153106689453,-15.788723519729865,-5.052473597411594,-41,125,465,12,8,8,6,
94,53,-217,-57,720,754.147216796875,17.305564880371094,75.27934265136719,-16.722835024684237,-4.334666894953344,32,387,73,10,17,11,11,
95,53,-215,-45,746,777.6670532226562,16.404834747314453,78.17550659179688,-16.04951291037259,-3.3172952450401105,11,-53,632,13,15,11,10,
96,53,-262,-98,738,789.2350463867188,20.7564640045166,69.48863983154297,-19.388207991236868,-7.132876691312776,227,72,203,13,8,7,9,
97,53,-228,-58,736,772.6862182617188,17.724288940429688,75.72441101074219,-17.16200468799722,-4.304831286128019,18,9,49,9,11,8,9,
98,53,-210,-78,694,729.2598876953125,17.887548446655273,69.62030792236328,-16.736053845174066,-6.139972834898935,-12,-494,-157,11,9,9,8,
99,57,-248,-100,642,695.4624633789062,22.610450744628906,68.0361328125,-20.891368628116687,-8.267171787001107,89,-292,-607,11,13,6,6,
100,57,-216,-42,736,768.1900634765625,16.64317512512207,78.99347686767578,-16.330667753395158,-3.1341504046567166,-31,-16,1019,9,12,8,10,
101,57,-230,-80,683,725.1130981445312,19.62104034423828,70.8177719116211,-18.493187607016225,-6.334201608698911,102,-1613,661,12,10,11,12,
102,57,-182,-120,897,923.1104736328125,13.657645225524902,56.59787368774414,-11.370902936859013,-7.469319049058054,-276,237,282,21,20,13,17,
103,57,-234,-37,617,660.9190673828125,21.003067016601562,81.01187896728516,-20.735381350692474,-3.2092473676016446,120,441,-215,17,16,10,12,
104,59,-220,-71,748,782.9080200195312,17.171875,72.11051940917969,-16.32011350414922,-5.203161674061409,-177,1872,155,5,11,9,7,
105,59,-198,-174,705,752.665283203125,20.498083114624023,48.68751525878906,-15.252015287746916,-13.366462795436027,-304,-19,9,8,9,12,8,
106,59,-189,-152,748,786.3389892578125,17.963134765625,51.18881607055664,-13.907455643746799,-11.145481470414921,-200,-940,-239,14,13,13,11,
107,59,-231,-59,726,764.145263671875,18.177860260009766,75.66925048828125,-17.595711138779272,-4.428240128864337,134,-552,983,15,18,10,13,
108,59,-210,-135,800,838.04833984375,17.32902717590332,57.26115798950195,-14.511966889850859,-9.270085886473401,-301,-1301,-488,18,17,11,12,
109,62,-222,-84,726,763.8167114257812,18.102664947509766,69.27117919921875,-16.89661326833402,-6.313818198889861,88,1381,508,12,17,12,10,
110,62,-201,-124,801,835.0916137695312,16.425764083862305,58.32533264160156,-13.92739552434825,-8.539238951792193,-113,266,-113,8,17,10,8,
111,62,-239,-55,660,704.0923461914062,20.382308959960938,77.03736877441406,-19.843010558243357,-4.480210044654668,215,-323,305,18,16,10,12,
112,62,-178,-69,749,772.9462890625,14.296908378601074,68.80838012695312,-13.31400828426518,-5.121543866354,-363,198,811,12,16,10,13,
113,62,-268,-98,657,716.2939453125,23.474870681762695,69.91072082519531,-21.9716687551034,-7.863605481900074,96,-1914,237,17,16,9,12,
114,66,-162,-279,928,982.4810180664062,19.16807746887207,30.136966705322266,-9.490767589549575,-16.49758585691983,-135,-1964,396,13,12,9,10,
115,66,-249,-75,663,712.17626953125,21.41469383239746,73.23429107666016,-20.464842260009352,-6.045085517932201,-56,-528,574,22,15,13,9,
116,66,-96,-58,848,855.3853149414062,7.532048225402832,58.85744857788086,-6.443888637800545,-3.8879636474913943,-791,-506,-471,26,25,20,17,
117,66,-193,-91,752,781.6866455078125,15.838937759399414,64.75259399414062,-14.294264355012828,-6.685243123213258,-434,69,397,16,23,22,14,
118,66,-242,-88,808,848.0401000976562,17.674543380737305,70.0136489868164,-16.580599857861362,-5.956229516651644,-60,-726,254,10,19,10,12,
119,66,-210,-120,675,717.0250854492188,19.711673736572266,60.251583099365234,-17.030263077796754,-9.634252099779935,28,-1336,-138,13,11,5,11,
120,66,-205,-84,708,741.8524169921875,17.373432159423828,67.71501922607422,-16.041604444184284,-6.501548671482016,-126,2416,241,7,8,8,7,
121,66,-249,-80,699,746.32568359375,20.511648178100586,72.18537902832031,-19.489524749557056,-6.1534609430632585,-125,1643,1181,9,15,13,15,
122,66,-260,-75,714,763.55810546875,20.75432586669922,73.90605163574219,-19.908014915636468,-5.636929817561758,-155,320,-109,11,18,12,10,
123,69,-179,-96,730,757.7315063476562,15.546719551086426,61.791290283203125,-13.66422311446917,-7.278590204799779,-354,103,-688,14,22,13,11,
124,69,-227,-39,753,787.438232421875,17.00554847717285,80.24845886230469,-16.754805014138988,-2.8388892160474124,-43,139,-327,17,15,14,12,
125,69,-219,-74,648,687.997802734375,19.631032943725586,71.32670593261719,-18.561051509428026,-6.174591698188994,208,499,-202,14,19,12,14,
126,69,-254,-108,568,631.50927734375,25.914535522460938,66.96162414550781,-23.716472876229265,-9.84706290107507,331,-937,402,9,13,9,7,
127,69,-240,-64,729,770.1538696289062,18.813039779663086,75.06548309326172,-18.15725024739367,-4.766792164543164,92,-853,1136,9,19,12,8,
128,70,-213,-218,852,904.8740234375,19.681434631347656,44.331336975097656,-13.614724022662076,-13.940699068392737,-353,-2751,1064,17,16,11,8,
129,70,-214,-66,757,789.4307861328125,16.477846145629883,72.85649108886719,-15.728625936581933,-4.795785293810789,39,209,-37,14,16,13,11,
130,70,-273,-127,831,883.865966796875,19.91480827331543,65.04869079589844,-17.991166935651197,-8.261250688688913,29,-631,-158,17,10,9,12,
131,70,-243,-69,825,862.8064575195312,17.021892547607422,74.14495086669922,-16.358053146291464,-4.5869323940120035,105,1278,-139,8,7,10,7,
132,70,-238,-66,642,687.8692016601562,21.040040969848633,74.49761199951172,-20.242608709608128,-5.505912965257045,54,417,-1289,14,10,10,10,
133,74,-194,-90,709,740.5518188476562,16.78302764892578,65.10919189453125,-15.18679789267476,-6.980468911978471,-411,864,1033,14,16,14,12,
134,74,-206,-90,741,774.3494262695312,16.874418258666992,66.39645385742188,-15.428151338731768,-6.674378621418502,-174,865,1093,14,21,13,16,
135,74,-201,-94,706,740.04931640625,17.44567108154297,64.93291473388672,-15.759707854397163,-7.297340111974522,-268,487,427,8,15,10,11,
136,74,-210,-73,789,819.7255859375,15.734712600708008,70.82835388183594,-14.84371254254676,-5.1091979534322585,-66,12,-715,11,12,9,9,
137,74,-183,-32,746,768.7841186523438,13.981706619262695,80.07840728759766,-13.770783401617635,-2.3855784487500693,-105,1250,-1303,9,17,12,11,
138,78,-308,-121,572,660.824462890625,30.048622131347656,68.5489730834961,-27.78042676030109,-10.550646202329933,623,-742,63,14,19,8,14,
139,78,-218,-75,759,793.2401733398438,16.893617630004883,71.01168823242188,-15.951417652233056,-5.425357730672303,-215,-2106,92,16,25,10,12,
140,78,-243,-158,693,751.1737670898438,22.695323944091797,56.96421432495117,-18.874343214416264,-12.142130689198137,-6,-153,388,6,9,8,7,
141,78,-177,-68,750,773.597412109375,14.185811996459961,68.98091125488281,-13.22650193058478,-5.042865455538985,-351,-104,766,11,12,8,8,
142,78,-209,-87,732,766.20751953125,17.183048248291016,67.39628601074219,-15.829286598911855,-6.519782581085,-268,-3104,1868,13,20,9,11,
143,85,-200,-106,549,593.8324584960938,22.40444564819336,62.07292175292969,-19.681747865457552,-10.282489920735262,193,-742,1126,19,19,13,14,
144,85,-271,-68,782,830.4149780273438,19.659250259399414,75.91094970703125,-19.046952208624297,-4.69702569991191,49,-529,-135,13,16,12,13,
145,85,-223,-84,609,653.9617919921875,21.367919921875,69.35626983642578,-19.93772129361277,-7.37991014755208,-6,-1170,-552,11,11,7,6,
146,85,-210,-87,747,780.8187866210938,16.922571182250977,67.49315643310547,-15.601702610103215,-6.397265148827691,-207,1410,-733,5,7,8,8,
147,85,-230,-174,774,825.9854736328125,20.43400001525879,52.88794708251953,-16.168031460950832,-12.160883744257312,-465,1984,-348,9,12,9,10,
148,85,-222,-79,563,610.3228759765625,22.709224700927734,70.40837097167969,-21.33017770876145,-7.437215118487312,416,-1674,1286,29,19,12,12,
149,85,-191,-98,736,766.6687622070312,16.258569717407227,62.83467483520508,-14.426021373312798,-7.34396795373215,-261,718,1184,16,11,15,12,
150,85,-224,-34,720,754.805908203125,17.465322494506836,81.36628723144531,-17.2634060409563,-2.581744247229825,-34,545,-121,9,7,6,5,
151,85,-207,-87,678,714.2142333984375,18.32168197631836,67.20015716552734,-16.847718537890373,-6.9967005802695175,-156,902,-917,18,17,14,13,
152,85,-228,-84,758,795.9924926757812,17.771432876586914,69.77188873291016,-16.64463695658724,-6.057624473518534,25,17,-626,8,9,7,9,
153,86,-285,-63,801,852.522705078125,20.0194091796875,77.53204345703125,-19.530094766819452,-4.2379252080597904,234,-47,-321,16,17,13,16,
154,86,-217,-173,705,757.65625,21.48491096496582,51.433128356933594,-16.6431236310191,-13.19910946476107,-141,-736,574,11,13,12,12,
155,86,-245,-181,753,812.2776489257812,22.022600173950195,53.54018020629883,-17.55499013388937,-12.875319292778796,-150,-1008,859,23,14,16,17,
156,86,-156,-155,805,834.4974365234375,15.277151107788086,45.18024444580078,-10.774193013757882,-10.704310012115977,-447,-1301,1240,16,11,10,10,
157,86,-277,-84,540,612.6867065429688,28.190837860107422,73.12696838378906,-26.878952829961346,-7.880131906365203,503,-504,169,6,9,7,6,
158,91,-221,-90,730,768.0110473632812,18.099462509155273,67.83858489990234,-16.723674751072068,-6.729715411605648,43,25,-1133,11,10,11,11,
159,91,-203,-81,780,810.043212890625,15.651190757751465,68.24397277832031,-14.513251673696233,-5.738863314780052,-286,-1946,193,12,9,9,9,
160,91,-209,-72,736,768.4796752929688,16.715242385864258,70.98807525634766,-15.781262409803094,-5.376011410868325,41,2188,-480,7,7,8,6,
161,91,-234,-84,630,677.2828369140625,21.533918380737305,70.24993133544922,-20.212211558938066,-7.124454251184975,-69,-1862,824,64,22,21,28,
162,97,-269,-28,819,862.4998779296875,18.2723331451416,84.05469512939453,-18.172812474080544,-1.860364082203923,133,-388,1010,18,20,17,17,
163,97,-252,-93,614,670.185791015625,23.62649154663086,69.74028778076172,-22.087068071863506,-7.976532433953343,662,-1521,1237,14,8,10,10,
164,97,-223,-99,741,780.13525390625,18.22294807434082,66.05799865722656,-16.609536662341462,-7.290553658037076,38,1449,644,9,7,5,6,
165,97,-184,-145,777,811.5479125976562,16.775999069213867,51.75657272338867,-13.104465717657682,-10.292353464721767,-217,-16,-1614,9,8,9,8,
166,97,-239,-112,711,758.41015625,20.364152908325195,64.8879165649414,-18.368837094900027,-8.492349076909093,-106,-782,213,8,9,9,14,
167,98,-201,-69,726,756.4641723632812,16.313547134399414,71.05028533935547,-15.409138498920257,-5.233442306106077,-413,-752,0,5,9,8,9,
168,98,-222,-144,744,789.6556396484375,19.576486587524414,57.02695846557617,-16.327969353082548,-10.507135402610555,-264,84,-324,8,9,11,11,
169,98,-216,-107,759,796.3579711914062,17.61712074279785,63.64411544799805,-15.737758460353978,-7.721711049173192,-255,129,1074,6,7,9,7,
170,98,-225,-114,737,778.96728515625,18.890981674194336,63.12674331665039,-16.788759054370853,-8.41532427640365,-99,354,778,7,7,11,10,
171,98,-271,-94,728,782.4710693359375,21.50294303894043,70.86698913574219,-20.26353497272307,-6.8997342694561095,318,84,72,5,9,12,11,
172,104,-225,-100,732,772.3010864257812,18.58919334411621,66.03414916992188,-16.93802593878776,-7.4397280517347495,-194,64,343,7,9,11,9,
173,104,-203,-117,747,782.8837890625,17.4123592376709,60.039268493652344,-15.028397164989876,-8.594908079001792,-133,193,-583,6,8,8,6,
174,104,-206,-123,765,801.7418823242188,17.410856246948242,59.15555191040039,-14.888602864451846,-8.824938950947674,-181,380,-1977,7,9,9,7,
175,104,-258,-124,759,811.1849365234375,20.661575317382812,64.32670593261719,-18.54523409115217,-8.792866594163408,63,-112,955,8,7,10,11,
176,104,-237,-155,687,743.0767211914062,22.39975357055664,56.811336517333984,-18.59908598735725,-12.039863837808266,40,-204,402,6,8,11,14,
177,105,-201,-101,741,774.3920288085938,16.884807586669922,63.317596435546875,-15.043864341039773,-7.494146215455608,-110,-89,110,8,11,11,11,
178,105,-227,-90,729,768.810791015625,18.517009735107422,68.36957550048828,-17.173201463506178,-6.722682971164936,-172,-148,604,6,7,8,7,
179,105,-210,-85,734,768.1672973632812,17.150768280029297,67.96046447753906,-15.865373747883279,-6.3529583003228876,-347,-617,463,5,8,11,11,
180,105,-294,-121,726,792.56103515625,23.64736557006836,67.62635803222656,-21.774177904806297,-8.78166731961931,494,505,-2206,16,13,11,12,
181,105,-244,-77,770,811.39697265625,18.378887176513672,72.48249816894531,-17.500609604806787,-5.445452868862283,-70,1406,280,10,13,13,12,
182,109,-181,-78,678,706.0658569335938,16.20672035217285,66.68355560302734,-14.85359511148714,-6.342483547147025,-260,-11,867,22,14,18,20,
183,109,-286,-39,832,880.6480712890625,19.13117218017578,82.2319564819336,-18.95108600215829,-2.5382062998852337,80,-126,1194,26,16,15,21,
184,109,-207,-44,676,708.3508911132812,17.380809783935547,77.99678039550781,-16.991393077071717,-3.561283395612033,111,-297,449,28,16,18,16,
185,109,-291,-102,528,611.4483032226562,30.2836971282959,70.680419921875,-28.41921842597299,-9.602807043759473,701,-1914,38,21,13,13,13,
186,109,-207,-85,719,753.0172729492188,17.285409927368164,67.6722640991211,-15.955703070976746,-6.481316662109203,-198,2044,1158,9,6,8,11,
187,110,-325,-115,642,728.7070922851562,28.23343849182129,70.5106430053711,-26.487041504956924,-9.080021483499799,205,-822,-862,19,11,14,13,
188,110,-210,-45,698,730.2937622070312,17.100435256958008,77.90222930908203,-16.711664483560693,-3.532748813257894,-289,-101,-482,12,11,16,17,
189,110,-213,-277,804,876.6492919921875,23.488210678100586,37.554386138916016,-14.061933678157475,-18.419734422985375,-255,-863,559,6,7,6,8,
190,110,-188,-243,829,884.1006469726562,20.33307456970215,37.723575592041016,-12.27742855054477,-15.953407642020721,-517,426,-464,27,19,20,18,
191,110,-251,-77,776,819.2105712890625,18.690187454223633,72.94225311279297,-17.841960959715905,-5.393359295640742,-59,537,941,16,17,11,14,
192,116,-281,-67,779,830.8375244140625,20.344276428222656,76.58607482910156,-19.768033813920983,-4.625441182041981,284,-172,140,40,24,25,20,
193,116,-187,-245,852,906.0342407226562,19.885520935058594,37.34902572631836,-11.911112988682087,-15.688618904173515,-548,-647,329,9,9,7,6,
194,116,-221,-69,762,796.3956298828125,16.898378372192383,72.65757751464844,-16.111069322485484,-4.970358319170332,6,1821,-885,9,6,11,11,
195,116,-225,-56,648,688.2332153320312,19.685901641845703,76.02062225341797,-19.08218380616793,-4.667189155672425,132,-710,-150,13,12,12,10,
