step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
100,63,-226,-111,726,768.4224243164062,19.125215530395508,63.838592529296875,-17.10412097967786,-8.305535416998028,21,-104,1035,8,7,8,7,
101,63,-215,-116,765,803.0604248046875,17.70835304260254,61.64809799194336,-15.528984367589265,-8.305281652984748,-128,-53,609,7,5,7,8,
102,62,-219,-84,764,799.1951904296875,17.064950942993164,69.01182556152344,-15.90395845519657,-6.033258363816851,-96,-77,-45,11,8,10,8,
103,62,-230,-93,749,789.0183715820312,18.324264526367188,67.9808578491211,-16.947866958077494,-6.769073396352708,34,-135,262,11,9,7,8,
104,62,-244,-131,744,793.8721313476562,20.41493034362793,61.76582717895508,-17.89985886839097,-9.498046298355698,138,-201,24,6,7,6,5,
105,62,-225,-98,727,767.3056640625,18.651214599609375,66.46085357666016,-17.051661663647646,-7.337838477885507,50,9,-453,6,10,9,7,
106,62,-205,-96,720,754.7456665039062,17.450773239135742,64.90325927734375,-15.760372420564506,-7.307541689914884,-94,-169,-554,6,6,7,7,
107,70,-215,-133,723,765.9262084960938,19.271167755126953,58.255279541015625,-16.302338474165904,-9.99987123111563,-50,-431,386,7,6,6,7,
108,70,-233,-124,739,784.7203369140625,19.652618408203125,61.9751091003418,-17.272768898303173,-9.091877157924898,183,47,1307,7,8,13,11,
109,70,-208,-123,748,786.0642700195312,17.90127182006836,59.398658752441406,-15.343745435453087,-9.002395496878195,-15,13,-56,6,8,8,9,
110,70,-216,-132,730,772.6448364257812,19.122791290283203,58.566856384277344,-16.233900896234708,-9.836764437386568,30,-347,-729,11,6,9,9,
111,70,-228,-113,738,780.6388549804688,19.022357940673828,63.63290023803711,-16.981833580362547,-8.32299001777764,36,-345,-382,10,8,10,10,
112,72,-220,-78,733,769.267822265625,17.661531448364258,70.47503662109375,-16.617808713845502,-5.819513025243544,47,151,-109,6,6,6,6,
113,72,-216,-108,743,781.2611694335938,18.003459930419922,63.431514739990234,-16.049996469865757,-7.945901172281171,35,-226,12,9,8,8,7,
114,72,-232,-147,756,804.3438110351562,19.963741302490234,57.63719940185547,-16.764216996929644,-10.530427330671774,-22,-15,386,11,8,9,10,
115,72,-255,-162,723,783.5802612304688,22.675762176513672,57.568824768066406,-18.991588298513143,-11.931571810872063,-92,-83,853,11,9,8,9,
116,72,-228,-128,783,825.5040893554688,18.463966369628906,60.68647384643555,-16.03323367401793,-8.920088911072698,1,-176,-61,13,8,11,7,
117,77,-207,-80,795,825.3932495117188,15.59467601776123,68.86653137207031,-14.524238657010946,-5.56203911382758,-22,-15,-281,7,8,8,10,
118,77,-220,-125,764,804.8111572265625,18.322406768798828,60.39201736450195,-15.864069469997848,-8.935120080768016,75,-173,418,6,11,11,11,
119,77,-244,-132,744,794.0377807617188,20.447019577026367,61.583839416503906,-17.895998811967058,-9.569214623795585,68,-105,51,4,7,8,7,
120,77,-237,-102,719,763.8939819335938,19.73875617980957,66.7105941772461,-18.07444682655383,-7.673416461163827,118,-310,-444,7,8,8,8,
121,78,-208,-57,705,737.2503051757812,17.00740623474121,74.671875,-16.38733645798298,-4.434208902978858,-68,-91,933,13,8,10,7,
122,78,-216,-155,751,796.6693115234375,19.492219924926758,54.333351135253906,-15.73144837846292,-11.219022471968414,-95,-545,927,16,10,12,10,
123,78,-223,-88,708,747.4871215820312,18.704463958740234,68.46158599853516,-17.35750061300887,-6.760984406146982,-3,-413,47,7,12,11,10,
124,78,-231,-89,724,765.1522827148438,18.874622344970703,68.92597961425781,-17.571798873651648,-6.679577066314234,6,-241,-3,12,12,17,12,
125,78,-228,-126,750,793.9521484375,19.151697158813477,61.0700569152832,-16.688661237399874,-9.131432680175802,-7,-231,-52,11,16,10,13,
126,82,-258,-95,735,784.7381591796875,20.506792068481445,69.78218841552734,-19.194262584398615,-6.953252469208157,269,-161,97,14,13,15,10,
127,82,-216,-112,695,736.3593139648438,19.292404174804688,62.58897018432617,-17.057727451268654,-8.748624801729246,-40,-76,363,6,9,9,9,
128,82,-226,-146,708,757.4008178710938,20.805997848510742,57.13319778442383,-17.360862623917793,-11.114162167279527,41,-673,-48,5,9,6,8,
129,82,-236,-66,705,746.3759155273438,19.16515350341797,74.37265014648438,-18.432943139952496,-5.073136755626231,86,-602,150,12,12,9,8,
130,82,-201,-49,741,769.33935546875,15.597482681274414,76.29653930664062,-15.145024964552572,-3.651697880776804,-109,-151,1026,8,11,8,11,
131,81,-206,-141,756,796.1488647460938,18.27128028869629,55.60601806640625,-14.995642514540416,-10.201037357466014,144,70,-222,7,9,9,12,
132,81,-213,-169,792,837.373291015625,18.94571304321289,51.566768646240234,-14.736071148263814,-11.64350051658356,-50,-120,140,4,8,9,8,
133,81,-234,-102,682,728.2059936523438,20.518232345581055,66.44438934326172,-18.743838796492543,-8.051911446563984,24,-638,-315,9,8,12,9,
134,81,-216,-36,726,758.3060302734375,16.782445907592773,80.53474426269531,-16.549609372536338,-2.721096274119673,-120,-416,1168,8,7,10,7,
135,81,-221,-99,738,776.7149047851562,18.164180755615234,65.86598205566406,-16.53085775086584,-7.322834151382804,61,-41,193,10,8,10,7,
136,89,-192,-205,843,888.5595092773438,18.424999237060547,43.120445251464844,-12.47890029273184,-13.338904888935982,-81,95,-608,11,9,12,8,
137,89,-231,-147,770,817.233154296875,19.572948455810547,57.52519226074219,-16.419090601233123,-10.362492502402356,-80,104,56,8,9,9,10,
138,89,-233,-111,715,760.1546020507812,19.845678329467773,64.5237045288086,-17.849429461811756,-8.396519249647552,88,-12,-539,11,8,8,5,
139,89,-211,-127,740,779.9038696289062,18.40534782409668,58.952880859375,-15.696769957742625,-9.37181274733796,-109,-163,227,8,10,13,10,
140,89,-205,-125,699,739.0879516601562,18.95532989501953,58.623409271240234,-16.103234035658758,-9.73708627842994,-12,-318,416,7,7,7,6,
141,91,-245,-143,738,790.64404296875,21.024200439453125,59.72547912597656,-18.05163490043345,-10.420159846272531,93,-230,389,5,9,9,12,
142,91,-217,-71,725,760.1019897460938,17.47832679748535,71.87928771972656,-16.588021654778174,-5.359727410998689,6,-35,228,5,7,8,9,
143,91,-239,-90,705,749.8306274414062,19.910690307617188,69.3619155883789,-18.58666025636113,-6.89366674430862,22,-227,-166,5,8,6,6,
144,91,-219,-130,732,775.0386962890625,19.181772232055664,59.30276107788086,-16.41344324793075,-9.656069377366764,3,-411,-801,7,6,8,6,
145,91,-204,-113,737,773.0161743164062,17.556589126586914,61.01347351074219,-15.301680215524819,-8.405653520887665,-58,-177,140,8,8,9,8,
146,93,-219,-83,753,788.5803833007812,17.2747802734375,69.2402572631836,-16.123830805657516,-6.041710308083328,-96,-78,-15,8,6,6,7,
147,93,-223,-91,757,794.3922119140625,17.647235870361328,67.79771423339844,-16.30304717532657,-6.577842579453861,-92,43,395,6,10,7,7,
148,93,-261,-119,746,799.2484130859375,21.03047752380371,65.4865493774414,-19.059920035334294,-8.562599120223313,-54,170,825,6,7,7,7,
149,93,-222,-102,730,769.79736328125,18.501888275146484,65.31976318359375,-16.76144720762683,-7.614220485807133,-29,-245,162,4,6,8,4,
150,93,-211,-112,719,757.64501953125,18.376598358154297,62.03691101074219,-16.17037423806677,-8.500988936020462,3,-291,-411,6,7,8,5,
151,98,-218,-69,745,779.3009643554688,17.060409545898438,72.43353271484375,-16.24456112702125,-5.079671017389451,-38,-162,-262,6,9,7,6,
152,98,-226,-95,738,777.6535034179688,18.373777389526367,67.19702911376953,-16.89494983503015,-7.016915780945942,64,-226,303,6,6,7,7,
153,98,-230,-139,723,771.3300170898438,20.388086318969727,58.849853515625,-17.348697132571235,-10.381887510075803,171,-4,49,6,9,8,10,
154,98,-214,-117,714,754.5071411132812,18.857566833496094,61.329803466796875,-16.476906740768502,-8.920746915189174,-113,24,489,6,7,10,14,
155,98,-232,-57,702,741.5369262695312,18.791996002197266,76.19336700439453,-18.23189670910867,-4.408525108913704,54,-25,959,8,10,11,15,
156,98,-225,-115,709,752.6825561523438,19.613847732543945,62.92446517944336,-17.393396404176492,-8.788463780998796,-34,-267,288,7,5,7,8,
157,98,-252,-141,739,793.4141235351562,21.3410701751709,60.76842498779297,-18.518733641841195,-10.236576233348863,174,-20,-244,8,8,7,5,
158,98,-256,-123,731,784.2359619140625,21.230642318725586,64.33375549316406,-19.052377716119718,-9.02355810258329,184,-195,-573,6,12,9,8,
159,98,-216,-69,729,763.4513549804688,17.275997161865234,72.2810287475586,-16.434896390403647,-5.185413183122136,-138,-178,-471,5,4,7,6,
160,98,-222,-119,749,790.2189331054688,18.58528709411621,61.8036003112793,-16.316004056814393,-8.661187467672256,-34,-193,265,8,6,7,6,
161,103,-225,-132,701,747.9639282226562,20.409616470336914,59.59772491455078,-17.506659963755713,-10.16474436543598,50,-455,742,8,7,9,7,
162,103,-204,-102,735,769.5745849609375,17.23756980895996,63.431514739990234,-15.371797283561067,-7.616438139099014,-58,-78,865,5,11,6,7,
163,103,-222,-87,774,809.8944091796875,17.119840621948242,68.59690856933594,-15.908970918555921,-6.1666922032500855,-30,-147,537,5,8,9,8,
164,103,-219,-84,721,758.1939086914062,18.018712997436523,69.01182556152344,-16.78877952912789,-6.360834566280125,-46,-219,-316,7,10,6,5,
165,104,-216,-120,715,756.4925537109375,19.06241798400879,60.941890716552734,-16.59042736144816,-9.127200177117162,2,-345,-438,5,6,8,8,
166,104,-218,-101,735,773.2722778320312,18.099660873413086,65.13818359375,-16.374758913141658,-7.505060707849773,-2,-403,-618,8,8,9,8,
167,104,-210,-87,717,752.1688842773438,17.587873458862305,67.49315643310547,-16.2120239979893,-6.642012487283664,-10,-376,250,6,7,9,11,
168,104,-222,-72,764,798.8516845703125,16.98451042175293,72.02767944335938,-16.13484429076139,-5.171049817973805,-16,133,1077,8,8,9,10,
169,104,-234,-114,762,805.2304077148438,18.857593536376953,64.02217864990234,-16.89388392002968,-8.138959448407567,38,200,734,6,7,8,6,
170,110,-246,-122,727,777.128662109375,20.68968963623047,63.61814880371094,-18.454404529125597,-9.03212103334251,54,-273,334,7,7,7,8,
171,110,-246,-126,724,774.9631958007812,20.892593383789062,62.875247955322266,-18.507840088496987,-9.35716596178537,134,-17,-603,6,8,8,7,
172,110,-212,-83,735,769.4530639648438,17.208389282226562,68.61590576171875,-15.993028005402362,-6.192477443334862,-56,-191,237,6,7,7,7,
173,110,-207,-115,764,799.8562622070312,17.21851921081543,60.941890716552734,-14.998663093330329,-8.26639705074955,-135,-166,-357,8,12,12,9,
174,110,-229,-128,744,788.8986206054688,19.421306610107422,60.793399810791016,-16.87460721879817,-9.337606954534543,78,0,482,7,8,10,9,
175,113,-227,-162,727,778.6539916992188,20.984838485717773,54.48250198364258,-16.949500884557267,-12.00818009758443,-153,120,900,8,7,12,8,
176,113,-206,-42,706,736.6383056640625,16.580703735351562,78.47328186035156,-16.23924354258633,-3.2685354757207707,-262,190,734,7,9,9,11,
177,113,-194,-120,738,772.4506225585938,17.174100875854492,58.25727462768555,-14.54549861871026,-8.937080059556212,-220,237,1324,6,8,9,10,
178,113,-210,-111,714,752.4739379882812,18.39896011352539,62.13688278198242,-16.205270490637528,-8.482852885746167,-97,-295,-586,9,9,8,9,
179,113,-228,-113,722,765.530517578125,19.41272735595703,63.63290023803711,-17.327474415012006,-8.488450720909062,-179,-140,-463,6,8,8,8,
180,118,-249,-59,728,771.6644287109375,19.364669799804688,76.66668701171875,-18.825024262003616,-4.385006137265492,52,228,-1402,8,10,9,7,
181,118,-224,-131,723,768.1575317382812,19.74162483215332,59.67643737792969,-16.954180351723295,-9.819097202617577,52,-208,178,10,8,8,8,
182,118,-235,-108,685,732.1980590820312,20.682523727416992,65.31432342529297,-18.720471885370365,-8.48213776847485,176,218,990,8,9,10,7,
183,118,-219,-73,704,740.8818969726562,18.15254020690918,71.56185150146484,-17.193139675552825,-5.654598010537911,-1,-290,328,7,7,9,8,
184,118,-210,-81,725,759.135009765625,17.245075225830078,68.90438842773438,-16.059212445306674,-6.1251418423594695,-149,-17,591,6,8,8,10,
185,117,-225,-84,753,790.3733520507812,17.687904357910156,69.52445983886719,-16.53945848400739,-6.100853871662033,-160,-43,269,5,13,10,10,
186,117,-227,-136,747,792.4859619140625,19.504453659057617,59.06981658935547,-16.64496777288673,-9.881549973411278,-77,-264,-791,9,9,12,11,
187,117,-206,-120,747,784.1205444335938,17.698209762573242,59.774620056152344,-15.231204853803654,-8.80300684134368,47,-227,-845,6,9,11,10,
188,117,-211,-108,711,749.470458984375,18.435285568237305,62.89098358154297,-16.351666677583946,-8.285266393011957,119,-314,-368,7,8,8,8,
189,117,-262,-77,775,821.704345703125,19.408437728881836,73.6191635131836,-18.593360787315145,-5.376943086940702,59,-34,1135,7,11,9,14,
190,124,-235,-141,758,806.0211181640625,19.875377655029297,59.03267288208008,-16.95111325062921,-10.074781700943788,150,-108,1465,11,14,11,11,
191,124,-224,-107,775,813.7874145507812,17.758892059326172,64.46377563476562,-15.977279748163378,-7.555353429488487,229,-198,472,7,11,9,7,
192,124,-219,-133,753,795.3986206054688,18.78974723815918,58.725868225097656,-15.981897653952435,-9.625743777373827,153,-323,-87,10,12,10,8,
193,124,-219,-112,763,801.6694946289062,17.86627197265625,62.910640716552734,-15.853577703539102,-8.030975546925038,-130,-204,-745,9,12,9,9,
194,124,-233,-81,684,727.1217041015625,19.82927894592285,70.82730865478516,-18.689629058607455,-6.395917891228305,137,-467,-767,8,9,10,11,
195,124,-230,-117,744,787.4801635742188,19.126466751098633,63.0343132019043,-16.98197559697194,-8.54436471780033,51,-279,-223,8,11,9,8,
