step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
368,237,-227,-90,715,755.548828125,18.85422706604004,68.36957550048828,-17.484264323260735,-6.841243628424898,157,-91,-449,10,8,10,7,
369,237,-186,-150,734,771.9144897460938,18.030113220214844,51.11170196533203,-13.943167588946753,-11.20512171426279,156,-554,304,13,8,12,10,
370,237,-223,-114,756,796.405029296875,18.327016830444336,62.919944763183594,-16.260698316273192,-8.229773159190447,12,313,413,9,8,10,13,
371,237,-179,-72,729,754.0994873046875,14.821850776672363,68.08499908447266,-13.731321343691416,-5.4788392371794785,-206,-422,-327,15,10,13,15,
372,240,-224,-136,732,777.493408203125,19.69511604309082,58.732696533203125,-16.74455922854296,-10.07406648280589,-68,-222,795,9,14,10,6,
373,240,-227,-86,735,774.0477905273438,18.274463653564453,69.247314453125,-17.05344090982935,-6.378974607751298,-127,-30,290,12,9,10,13,
374,240,-213,-89,699,736.1324462890625,18.273799896240234,67.31953430175781,-16.8190513678799,-6.944171284444656,-270,-294,-719,11,10,8,9,
375,240,-207,-60,738,768.8257446289062,16.277366638183594,73.83236694335938,-15.61915275370305,-4.475976535719612,-145,-183,-333,7,8,6,5,
376,240,-224,-162,766,814.356201171875,19.841936111450195,54.12129592895508,-15.96582303267482,-11.474404200574785,-264,-137,785,8,6,7,9,
377,243,-225,-140,816,857.95166015625,17.989336013793945,58.105613708496094,-15.203762375719176,-9.391486228959849,-646,-64,-226,8,7,6,6,
378,243,-225,-117,719,762.4139404296875,19.426422119140625,62.52210235595703,-17.164450168043267,-8.827489051591908,-324,-120,379,10,11,8,10,
379,243,-204,-76,706,738.8017578125,17.135141372680664,69.56391143798828,-16.028936639272615,-5.904420317452568,-238,56,1313,9,6,9,5,
380,243,-207,-123,708,747.8248291015625,18.780731201171875,59.27754211425781,-16.069477230164395,-9.466854688446816,-240,117,-770,16,13,10,8,
381,243,-252,-99,690,741.2185668945312,21.422508239746094,68.5489730834961,-19.875696940290872,-7.675581810069369,-39,-285,3,7,14,7,7,
382,248,-224,-93,684,725.7279052734375,19.5218505859375,67.44950866699219,-17.97823073326212,-7.362539207236065,109,-658,-1312,12,7,8,6,
383,248,-177,-57,729,752.3423461914062,14.3074951171875,72.14649963378906,-13.60725813962008,-4.345085653757515,-330,-260,-680,12,10,8,7,
384,248,-224,-184,780,832.125,20.385251998901367,50.595516204833984,-15.616092399977328,-12.774861351669985,63,-38,1871,10,5,7,7,
385,248,-237,-225,818,880.862060546875,21.77484703063965,46.48392105102539,-15.608018202282254,-14.79916030981754,70,-34,5,14,7,10,7,
386,248,-220,-129,739,781.7684936523438,19.037630081176758,59.61064910888672,-16.34456873577801,-9.49784351535986,-97,-114,959,12,8,7,7,
387,247,-243,-132,731,781.5587158203125,20.719600677490234,61.48526382446289,-18.114510642150716,-9.723477352510907,15,-213,403,8,8,6,9,
388,247,-231,-111,711,755.7797241210938,19.819990158081055,64.33140563964844,-17.796949321544663,-8.445476865985595,263,-94,-534,6,9,7,7,
389,247,-224,-131,726,770.9818115234375,19.666305541992188,59.67643737792969,-16.890205140147906,-9.782772976834208,2,-356,-996,12,7,11,7,
390,247,-208,-109,723,760.1802368164062,17.991622924804688,62.34026336669922,-15.879751474286719,-8.243887788120439,75,-550,-778,10,7,6,5,
391,247,-211,-123,755,793.5206298828125,17.923646926879883,59.756900787353516,-15.420652225821634,-8.917110632846134,21,-243,494,12,9,11,12,
392,251,-220,-141,773,815.9718017578125,18.6752986907959,57.3401985168457,-15.641486704545109,-9.95066209091115,-121,-42,901,12,10,15,19,
393,251,-204,-150,768,808.6655883789062,18.245393753051758,53.669437408447266,-14.61172881447576,-10.689746783434224,59,-154,1012,8,5,9,11,
394,251,-220,-99,729,767.8815307617188,18.308874130249023,65.76889038085938,-16.64868353240339,-7.407542626373141,-105,68,-270,6,9,10,9,
395,251,-225,-82,703,742.6694946289062,18.809276580810547,69.97277069091797,-17.63554307970038,-6.3390951427714315,-67,-121,-571,7,7,6,5,
396,251,-230,-111,719,763.008544921875,19.55261993408203,64.23422241210938,-17.544011970195953,-8.36488772693314,-80,-338,-33,8,8,6,6,
397,253,-223,-111,712,754.31689453125,19.280675888061523,63.53437805175781,-17.19542149725103,-8.46197489151442,23,-467,-664,7,9,9,7,
398,253,-231,-139,722,770.69189453125,20.473665237426758,58.959781646728516,-17.441427369817045,-10.390579033314511,-26,-169,574,5,9,9,8,
399,253,-248,-63,740,782.9898071289062,19.07225227355957,75.74345397949219,-18.46556523680569,-4.615054168379073,43,105,769,7,9,6,6,
400,253,-237,-123,702,751.0672607421875,20.82306671142578,62.56779861450195,-18.394078841334874,-9.425612258054056,28,-255,866,8,8,8,7,
401,253,-210,-150,742,785.5978393554688,19.17573356628418,54.458621978759766,-15.504397610941103,-11.007493862930888,49,-378,677,10,9,10,10,
402,260,-213,-79,692,728.3364868164062,18.17249870300293,69.64732360839844,-17.004526664116597,-6.226915112705387,-80,-176,-906,7,7,9,12,
403,260,-210,-62,711,743.9522705078125,17.114704132080078,73.54824829101562,-16.3961006327738,-4.780499158813838,-95,-339,-430,8,5,7,9,
404,260,-231,-128,729,775.3618774414062,19.91172218322754,61.00511169433594,-17.33304117088984,-9.502126533993795,20,-207,-207,6,6,5,5,
405,260,-249,-156,730,786.9161376953125,21.9232177734375,57.92900466918945,-18.446866004766687,-11.434187551043804,93,-157,-21,7,6,7,6,
406,260,-227,-102,701,743.8642578125,19.543392181396484,65.80038452148438,-17.767983460643556,-7.881331034016033,-2,-422,1446,11,7,10,9,
407,262,-213,-78,739,773.0291137695312,17.06146812438965,69.88416290283203,-15.994163280725584,-5.791100373643237,-40,-56,192,7,7,6,5,
408,262,-210,-61,708,741.002685546875,17.162216186523438,73.79954528808594,-16.46321930610307,-4.721982975226663,-7,-190,31,7,9,7,8,
409,262,-235,-161,748,800.4061279296875,20.846330642700195,55.581031799316406,-17.073662777091567,-11.604091983663062,-151,6,320,6,8,6,5,
410,262,-250,-126,729,780.9077758789062,21.006202697753906,63.24845886230469,-18.671405275795394,-9.285302810077205,19,-85,-335,9,8,5,8,
411,265,-223,-93,747,785.1031494140625,17.921550750732422,67.35857391357422,-16.50141953513428,-6.802988945972296,40,-40,-864,7,8,7,8,
412,265,-225,-109,735,776.3575439453125,18.78375816345215,64.14897918701172,-16.846876437389326,-8.070948758110857,116,-253,-1223,7,6,5,7,
413,265,-237,-118,741,786.8760986328125,19.659154891967773,63.52828598022461,-17.529151382570323,-8.624612907362405,150,-14,1447,8,5,7,10,
414,265,-226,-129,738,782.5349731445312,19.42098617553711,60.278907775878906,-16.78642542791633,-9.488454561639221,103,44,1286,5,6,8,7,
415,265,-231,-138,745,792.1047973632812,19.85681915283203,59.142234802246094,-16.955452011100114,-10.033233647801051,13,-181,329,7,6,6,6,
416,266,-230,-153,756,804.88818359375,20.070138931274414,56.363807678222656,-16.6039225583089,-10.957949806477384,18,-98,-366,9,8,9,5,
417,266,-225,-98,704,745.5501098632812,19.21657943725586,66.46085357666016,-17.56518074005619,-7.553191463288653,28,-171,-877,6,7,6,7,
418,266,-220,-87,726,763.5738525390625,18.046833038330078,68.420166015625,-16.745366611645753,-6.542368613406285,4,-407,-562,8,5,6,6,
419,266,-224,-105,725,766.0457153320312,18.838844299316406,64.88176727294922,-17.002339760991536,-7.878192878680324,-65,-518,-546,13,7,9,9,
420,266,-225,-44,730,765.1542358398438,17.433135986328125,78.9321517944336,-17.10108120188857,-3.2965978299004335,-99,-20,483,10,6,6,7,
421,270,-222,-135,743,787.1200561523438,19.272499084472656,58.69230270385742,-16.38204587910206,-9.87570189923509,-124,-186,1177,7,7,6,6,
422,270,-213,-139,731,773.9838256835938,19.1826114654541,56.868614196777344,-15.97390583344421,-10.345897471876132,-126,-239,1163,5,7,7,7,
423,270,-213,-94,717,753.852783203125,17.987197875976562,66.18408203125,-16.412368616283146,-7.1630147425211055,-49,-302,698,10,5,7,7,
424,270,-227,-68,718,756.09326171875,18.26266098022461,73.32076263427734,-17.471268946531296,-5.1599250492912745,65,-209,-754,10,6,9,7,
425,270,-219,-99,756,793.2830810546875,17.633663177490234,65.67105865478516,-16.025665174154533,-7.1690806241125475,-31,-53,-743,7,9,7,6,
426,271,-227,-141,744,790.5352783203125,19.75496482849121,58.15011978149414,-16.687240882780298,-10.27425862637436,-27,23,240,8,7,5,6,
427,271,-221,-202,767,823.3674926757812,21.321760177612305,47.56793212890625,-15.569669838886412,-14.201570338816518,-29,-212,804,10,6,7,7,
428,271,-214,-86,730,765.5664672851562,17.531112670898438,68.10302734375,-16.232249835118726,-6.449942598029659,-39,-257,519,13,8,10,7,
429,271,-207,-62,741,771.8639526367188,16.25522232055664,73.32300567626953,-15.55611190952778,-4.607248919917562,-131,-95,693,10,13,8,6,
430,271,-222,-125,762,803.463134765625,18.48509979248047,60.61422348022461,-16.039733453323038,-8.950234217367395,20,131,81,9,7,6,4,
431,270,-249,-150,767,820.23779296875,20.75450325012207,58.931270599365234,-17.67218314741426,-10.5371956236757,97,-209,-409,13,11,9,7,
432,270,-210,-130,774,812.4506225585938,17.695642471313477,58.23691940307617,-14.979726683716953,-9.207460745108987,-41,-39,-310,7,16,9,7,
433,270,-219,-98,720,758.923583984375,18.427614212036133,65.88866424560547,-16.772160132683016,-7.419336333223665,-77,-75,-291,7,9,8,6,
434,270,-231,-115,702,747.9237670898438,20.180463790893555,63.53081512451172,-17.990240778146642,-8.844828298034797,22,-295,-195,11,11,7,6,
435,270,-201,-154,720,763.22802734375,19.373937606811523,52.53802490234375,-15.269236256402747,-11.640749951814875,-121,-566,1405,12,12,13,14,
436,275,-228,-59,687,726.2465209960938,18.92009925842285,75.48863220214844,-18.297014672052846,-4.6598234036801545,34,-558,389,9,8,13,12,
437,275,-221,-125,735,777.6187744140625,19.05508804321289,60.503501892089844,-16.511091297139913,-9.250265673284487,-99,-190,176,6,6,7,6,
438,275,-241,-112,740,786.2728271484375,19.752485275268555,65.07089233398438,-17.848994520312168,-8.189305792813974,-48,-284,-1025,6,6,6,7,
439,275,-240,-120,696,745.9329833984375,21.081064224243164,63.431514739990234,-18.768471383396623,-9.257534905055259,109,-371,-812,5,8,7,6,
440,275,-210,-63,725,757.4259033203125,16.823619842529297,73.297607421875,-16.096433255457296,-4.771171943930361,-83,-583,1386,8,8,8,9,
441,280,-220,-54,722,756.703369140625,17.41731834411621,76.20606994628906,-16.901952160360043,-4.092229883004171,30,-533,-70,6,7,9,6,
442,280,-227,-82,710,749.9019775390625,18.772794723510742,70.13534545898438,-17.620217874849953,-6.277710233836381,-50,219,854,5,9,8,6,
443,280,-207,-238,813,872.0447387695312,21.203067779541016,41.010948181152344,-13.731553042244823,-15.8382041486969,-91,251,-492,9,8,12,9,
444,280,-217,-115,748,787.2852172851562,18.17431640625,62.07499694824219,-15.99960531082246,-8.399337347965222,-11,-173,636,9,9,8,10,
445,280,-218,-67,731,765.7506103515625,17.325176239013672,72.91258239746094,-16.540198952931455,-5.019561386335389,-11,-353,751,10,7,9,8,
446,282,-208,-84,764,796.251220703125,16.36081314086914,68.00556945800781,-15.1427077488209,-6.055648589158923,-27,-25,-841,10,11,14,11,
447,282,-240,-126,732,780.5767211914062,20.3178768157959,62.297054290771484,-17.906524447916226,-9.289276200670404,-145,-76,-255,6,8,7,7,
448,282,-228,-135,716,763.4559326171875,20.305923461914062,59.36644744873047,-17.376055626464346,-10.185024246009139,-5,-120,241,6,6,9,8,
449,282,-216,-73,710,745.7110595703125,17.801246643066406,71.32344055175781,-16.837387598684877,-5.61786111215199,1,-74,526,6,7,7,7,
450,285,-226,-105,723,764.7417602539062,19.015745162963867,65.07695770263672,-17.18899651440733,-7.8917109157289485,81,-193,448,13,7,8,8,
451,285,-212,-138,727,769.7512817382812,19.18317222595215,56.934513092041016,-15.98666622496031,-10.327748573987682,36,-383,-110,8,7,10,8,
452,285,-229,-105,730,772.2473754882812,19.037574768066406,65.36443328857422,-17.2497318772752,-7.814528679039377,-67,-227,289,10,9,9,8,
453,285,-231,-109,735,778.1176147460938,19.161130905151367,64.73579406738281,-17.269722270542385,-8.052571203586078,-40,-197,47,8,12,9,8,
454,285,-201,-74,720,751.1837158203125,16.564783096313477,69.78510284423828,-15.520175370870476,-5.653444362328773,-118,-113,-22,7,9,9,9,
455,294,-220,-135,733,777.1190185546875,19.397092819213867,58.46162796020508,-16.44512538214179,-10.004094822236002,2,-258,429,11,8,9,12,
456,294,-236,-90,708,751.7047119140625,19.631757736206055,69.12208557128906,-18.297622557123116,-6.876396981383676,43,-352,248,12,6,7,11,
457,294,-222,-90,705,744.5864868164062,18.76496696472168,67.92879486083984,-17.346646320013267,-6.94245758816893,-13,-228,42,6,8,7,6,
458,294,-221,-76,756,791.2982788085938,17.17583656311035,71.01913452148438,-16.2177059046675,-5.511451110256415,-16,-132,297,9,9,10,9,
459,294,-260,-113,735,787.7778930664062,21.089916229248047,66.50614929199219,-19.271340955058385,-8.247037232571438,39,-112,319,10,6,9,8,
460,293,-231,-144,741,789.416259765625,20.16883087158203,58.05796432495117,-17.014954294139372,-10.510357787498993,36,-154,59,7,8,8,7,
461,293,-215,-102,731,768.7587280273438,18.02992820739746,64.6160659790039,-16.240606781360615,-7.624568839992277,10,-260,265,7,6,9,7,
462,293,-236,-77,724,765.3764038085938,18.923629760742188,71.92679595947266,-17.959522410887864,-5.77395816635105,94,-130,62,7,5,7,7,
463,293,-220,-111,762,800.8526611328125,17.918094635009766,63.223541259765625,-15.944566350482049,-7.9669738471721745,-8,-171,-16,10,5,8,7,
464,293,-214,-148,753,796.686279296875,19.060026168823242,55.329017639160156,-15.58172751336594,-10.705998597026143,-111,-67,-271,6,5,6,7,
465,297,-226,-146,747,793.9779663085938,19.806150436401367,57.13319778442383,-16.53748997154957,-10.596085645098071,-10,-208,75,7,5,8,8,
466,297,-227,-100,732,772.8861694335938,18.717700958251953,66.2217788696289,-17.079858910872147,-7.434064661424472,-48,-145,233,7,7,7,7,
467,297,-202,-114,725,761.19970703125,17.73883056640625,60.5579948425293,-15.388973191341414,-8.613226398180982,-58,-120,671,13,7,10,11,
468,297,-234,-101,749,791.175048828125,18.790103912353516,66.65047454833984,-17.20327203108784,-7.334290544454823,18,-191,588,10,7,10,9,
469,297,-237,-90,735,777.4921264648438,19.028047561645508,69.20262145996094,-17.74771038027791,-6.647278020991202,-42,-253,-16,7,6,6,8,
470,298,-226,-63,711,748.7095336914062,18.25980567932129,74.42048645019531,-17.568914522957456,-4.826848117737863,-12,-109,-23,7,7,8,8,
471,298,-233,-98,763,803.7798461914062,18.327152252197266,67.18501281738281,-16.85079469697408,-7.003151468851749,11,-80,-91,9,8,8,7,
472,298,-241,-108,747,792.3092651367188,19.468347549438477,65.85791778564453,-17.708485494525483,-7.834401137705042,139,-222,-189,13,9,9,10,
473,298,-234,-88,704,747.0715942382812,19.54856300354004,69.38704681396484,-18.253570166863838,-6.764762305090666,178,-71,-4,7,7,7,6,
474,298,-234,-86,741,781.8139038085938,18.592958450317383,69.81729125976562,-17.415802063219175,-6.31535016401446,154,-131,429,7,7,9,8,
475,295,-251,-117,709,761.1642456054688,21.333181381225586,65.00471496582031,-19.254087947195625,-8.842098206240975,371,-82,919,11,10,11,12,
476,295,-207,-98,723,758.4075317382812,17.574607849121094,64.66232299804688,-15.839308428447419,-7.4244130542308175,-122,-233,241,9,5,7,6,
477,295,-203,-105,729,763.9862670898438,17.404504776000977,62.64665985107422,-15.40923964247442,-7.89956508217677,-81,-311,14,5,5,4,5,
478,295,-217,-83,712,748.947265625,18.06982421875,69.0654525756836,-16.8423924875484,-6.362715250028421,81,-21,-407,9,9,8,7,
479,295,-231,-87,712,753.5741577148438,19.11859703063965,69.35919189453125,-17.850788481233664,-6.62957064836022,154,-35,36,5,11,8,8,
480,303,-222,-132,707,752.6998291015625,20.0660343170166,59.26095962524414,-17.153837480759865,-10.100115904640193,-47,-51,436,5,8,8,8,
481,303,-219,-97,713,752.15625,18.566804885864258,66.10701751708984,-16.92759075085491,-7.409647255211248,-24,-220,693,10,7,10,8,
482,303,-243,-65,723,765.50830078125,19.1815128326416,75.02146911621094,-18.507943465748927,-4.870901211911127,-52,-201,1654,7,9,8,10,
483,303,-201,-127,791,825.9606323242188,16.72767448425293,57.71002197265625,-14.084521822938063,-8.844907766133149,-122,-33,-47,9,9,9,10,
484,303,-232,-113,756,798.8297729492188,18.844938278198242,64.02729797363281,-16.883391690509374,-8.132160791518643,41,76,-440,7,8,9,9,
485,300,-234,-150,770,818.6305541992188,19.84617042541504,57.335472106933594,-16.60925875029553,-10.558120305663058,-34,-4,-567,8,14,8,7,
486,300,-222,-98,716,756.0053100585938,18.720569610595703,66.17799377441406,-17.076527497668778,-7.448138138431005,-60,-229,-519,8,13,8,10,
487,300,-210,-76,748,780.6279296875,16.621809005737305,70.10132598876953,-15.605614123301025,-5.587024799901793,-128,-65,57,8,12,7,7,
488,300,-212,-118,754,792.0757446289062,17.835365295410156,60.896018981933594,-15.524545291909874,-8.567568631427875,-214,32,731,6,7,7,11,
489,300,-242,-138,749,799.130126953125,20.400066375732422,60.302608489990234,-17.62761510743663,-9.944128319334316,66,-180,1049,9,8,12,8,
490,307,-210,-110,715,753.2761840820312,18.341346740722656,62.350563049316406,-16.187536834387345,-8.39685799799917,-120,-83,1059,9,5,7,8,
491,307,-212,-73,723,756.9689331054688,17.227535247802734,70.99617004394531,-16.264043889560348,-5.53404769431505,-5,-123,180,12,10,9,9,
492,307,-231,-108,723,766.6511840820312,19.425514221191406,64.93898010253906,-17.536328340639503,-8.09833225650938,133,-176,-867,6,5,7,8,
493,307,-221,-101,728,767.4802856445312,18.455427169799805,65.43557739257812,-16.73558094175928,-7.562029367848008,-117,-388,-1197,9,8,10,8,
494,307,-233,-198,786,843.3795166015625,21.25478172302246,49.638755798339844,-16.037679826197273,-13.578050926784515,31,-67,934,10,10,9,13,
495,308,-200,-96,705,739.0811767578125,17.465410232543945,64.35558319091797,-15.700346377630117,-7.4632941109152995,77,-47,458,11,10,12,10,
496,308,-195,-105,734,766.68505859375,16.788156509399414,61.69574737548828,-14.734582482289339,-7.871581143477214,-127,-193,637,7,10,7,7,
497,308,-220,-110,711,752.3436889648438,19.08075714111328,63.431514739990234,-17.002866781386366,-8.407340937417018,-371,-197,653,6,10,6,7,
498,308,-219,-82,714,751.3195190429688,18.13245964050293,69.46936798095703,-16.947011988981224,-6.265818607297289,-73,-185,123,10,10,8,6,
499,312,-176,-92,763,788.4218139648438,14.587118148803711,62.39923858642578,-12.898861758641372,-6.701042150427791,-218,17,-382,7,10,8,6,
500,312,-186,-117,754,785.3668212890625,16.24555015563965,57.8251838684082,-13.699638416417757,-8.567529660208482,-390,-99,-371,7,12,7,6,
501,312,-243,-141,768,817.7738037109375,20.091142654418945,59.87214279174805,-17.286396562092264,-9.928513055860233,-66,121,-233,13,16,12,12,
502,312,-244,-89,724,769.1768188476562,19.732662200927734,69.95710754394531,-18.495020811637946,-6.6444696053628425,-45,-154,553,9,14,11,10,
503,312,-251,-96,713,761.9619140625,20.649553298950195,69.06636810302734,-19.233137406123785,-7.237962073203169,131,-324,806,15,12,16,12,
504,315,-210,-72,734,766.837646484375,16.82590103149414,71.0721435546875,-15.893610411609547,-5.3875569091606454,-13,-87,1480,10,11,13,13,
505,315,-224,-118,748,789.68603515625,18.697607040405273,62.2169075012207,-16.478590340816016,-8.5936916118664,-39,-123,595,10,7,8,8,
506,315,-270,-108,755,809.0667724609375,21.0628604888916,68.19529724121094,-19.494588784074136,-7.671147188479562,142,-43,-632,12,9,11,13,
507,315,-258,-111,717,770.0480346679688,21.389354705810547,66.71771240234375,-19.575215240281278,-8.287878229162274,55,-52,-1153,9,9,9,9,
508,315,-221,-79,720,757.2859497070312,18.052085876464844,70.32652282714844,-16.96764559738004,-5.98798497994576,-12,1,-1141,6,8,8,7,
509,318,-230,-141,740,787.6427001953125,20.028118133544922,58.48631286621094,-16.978365117342324,-10.31240230138277,199,-104,618,10,10,8,8,
510,318,-234,-138,776,822.1776123046875,19.292007446289062,59.46674728393555,-16.535540321159118,-9.662659573002301,-47,-327,1275,9,12,10,6,
511,318,-222,-142,776,819.5266723632812,18.75540542602539,57.391780853271484,-15.717118718400112,-9.978041795795129,-60,112,696,9,11,7,6,
512,318,-201,-78,723,754.4627075195312,16.602792739868164,68.7874984741211,-15.45103461623745,-5.934117649744535,-102,104,-278,6,9,8,7,
513,318,-225,-119,708,752.3629150390625,19.77179527282715,62.12264633178711,-17.40102065138202,-9.100596243562041,0,-388,-572,9,12,8,7,
514,325,-213,-104,711,749.470458984375,18.435285568237305,63.972042083740234,-16.511073725647734,-7.976367498379041,-51,-196,-823,6,8,8,9,
515,325,-204,-129,732,770.7664794921875,18.246997833251953,57.68906784057617,-15.347439888046086,-9.634699880210157,-160,-550,-344,9,7,6,8,
516,325,-189,-83,731,759.5860595703125,15.766583442687988,66.28779602050781,-14.407680788608145,-6.273238264177703,-94,-145,789,8,9,9,10,
517,325,-231,-96,762,802.0106201171875,18.172164916992188,67.42967224121094,-16.739819483316126,-6.874740936544837,-44,-319,1362,14,12,15,10,
518,325,-213,-113,708,747.9318237304688,18.8048152923584,62.049835205078125,-16.546016458635698,-8.689710060922133,3,-276,539,7,5,8,7,
519,328,-233,-86,719,760.6878662109375,19.054391860961914,69.73771667480469,-17.836495978574135,-6.491486122077714,-145,-214,474,9,6,11,9,
520,328,-219,-72,696,733.1854858398438,18.323997497558594,71.79764556884766,-17.379333025171945,-5.635620724854425,-107,-196,-386,9,6,10,7,
521,328,-211,-88,754,787.8965454101562,16.865325927734375,67.35753631591797,-15.533493951058048,-6.412733582053954,-46,3,-859,6,7,8,8,
522,328,-209,-127,765,803.1406860351562,17.726289749145508,58.71123504638672,-15.083613399738288,-9.098325097343567,-184,147,-275,8,8,8,8,
523,328,-210,-162,801,843.768310546875,18.318450927734375,52.348602294921875,-14.411452192327262,-11.06928142043853,-113,177,96,9,8,10,9,
524,326,-240,-78,720,762.9442749023438,19.313257217407227,71.9926528930664,-18.334905507660032,-5.867915735335098,-36,4,1392,11,15,8,8,
525,326,-234,-92,703,746.6116943359375,19.678089141845703,68.53382110595703,-18.265211886283353,-7.078168633846376,-52,-18,592,8,9,6,5,
526,326,-196,-104,768,799.4097900390625,16.112350463867188,62.04554748535156,-14.192523873517247,-7.475138735500051,-182,-175,-85,7,8,9,8,
527,326,-212,-141,780,820.5028686523438,18.075590133666992,56.36869812011719,-14.973847599444678,-9.895156816053438,-25,1,-421,8,13,9,10,
528,326,-303,-75,714,779.2496337890625,23.611873626708984,76.09424591064453,-22.88206634117757,-5.523064062337992,-18,52,363,11,5,8,9,
529,333,-233,-84,723,764.247314453125,18.907899856567383,70.17176055908203,-17.750650974976427,-6.310246261022601,-73,47,-24,9,6,8,8,
530,333,-249,-124,732,783.071533203125,20.805246353149414,63.52362823486328,-18.540724336231342,-9.111183624383678,29,-69,-1081,10,9,9,9,
531,333,-210,-144,702,746.7529907226562,19.93463134765625,55.55733108520508,-16.33288205656985,-11.118269452074014,-39,-308,477,9,6,9,8,
532,333,-216,-108,675,716.8995971679688,19.68365478515625,63.431514739990234,-17.535546498072307,-8.664522427631548,-215,-421,1105,10,7,13,13,
533,333,-210,-57,717,749.2916870117188,16.88006591796875,74.8110580444336,-16.276003154971605,-4.36281049788711,-205,66,189,12,8,10,11,
534,329,-237,-73,707,749.23095703125,19.3267879486084,72.87712097167969,-18.440782940005494,-5.591384231752807,78,38,509,8,6,7,7,
535,329,-230,-111,741,783.7742309570312,19.01430320739746,64.23422241210938,-17.06472751226301,-8.141739642137775,219,-232,132,5,5,6,4,
536,329,-202,-93,711,744.9657592773438,17.36603546142578,65.27545928955078,-15.73291225993818,-7.171397723199967,-111,-211,-1025,9,7,7,8,
537,329,-197,-87,708,740.0283813476562,16.91626739501953,66.16921997070312,-15.43862628414658,-6.751480574979983,-134,-314,358,8,11,10,11,
538,335,-238,-120,755,800.6678466796875,19.442691802978516,63.23923873901367,-17.29261750815357,-8.619675933805603,81,-259,923,11,8,12,12,
539,335,-231,-150,792,838.5255126953125,19.173725128173828,56.99866485595703,-15.990834130153234,-10.304846468766033,33,-41,755,13,12,17,13,
540,335,-202,-132,786,822.206787109375,17.06452178955078,56.83313751220703,-14.222040178478387,-9.238447461547063,-41,78,-268,10,9,11,10,
541,335,-230,-115,740,783.406005859375,19.160099029541016,63.431514739990234,-17.07299346791751,-8.441231047131497,-17,-45,-147,8,8,8,9,
542,335,-259,-114,672,729.15087890625,22.833948135375977,66.23973846435547,-20.806173894462386,-8.99488227388242,223,113,-425,13,9,9,11,
543,346,-196,-131,735,771.8821411132812,17.781269073486328,56.23886489868164,-14.709882945176036,-9.77125099164657,-195,-285,-144,11,8,11,13,
544,346,-216,-108,767,804.1199951171875,17.474836349487305,63.431514739990234,-15.581964201513847,-7.718624693334483,-174,250,41,9,8,10,10,
545,346,-210,-123,749,787.5468139648438,17.99823570251465,59.63833999633789,-15.46506741152554,-8.985307807199446,-102,19,545,10,9,11,10,
546,346,-263,-87,738,788.2778930664062,20.572118759155273,71.69267272949219,-19.489778955995565,-6.336481907253128,137,146,-116,11,11,17,17,
547,346,-225,-111,732,773.8023071289062,18.9168758392334,63.737911224365234,-16.90417689683037,-8.247387265168777,64,101,349,10,11,12,11,
548,338,-195,-98,751,782.0677490234375,16.201692581176758,63.3140983581543,-14.438401356462142,-7.198590853280771,-154,-134,721,9,8,9,7,
549,338,-226,-88,699,739.8790283203125,19.13287925720215,68.72174835205078,-17.785559934968386,-6.830836281549324,-135,-253,140,7,10,12,12,
550,338,-244,-132,723,774.3958740234375,20.989877700805664,61.583839416503906,-18.365903912754156,-9.814300890319888,-92,-102,-245,6,7,9,11,
551,338,-236,-106,750,793.3674926757812,19.029754638671875,65.80928039550781,-17.305479298035532,-7.678117067350469,44,44,2122,10,6,9,9,
552,338,-221,-165,804,849.9894409179688,18.931697845458984,53.251007080078125,-15.070254324724209,-11.193324840298244,-151,-28,-1340,8,12,14,14,
553,338,-229,-82,711,751.4559326171875,18.884117126464844,70.29541015625,-17.74262827446237,-6.264676597681059,-168,-272,-916,9,7,7,8,
554,338,-195,-117,700,736.01220703125,17.995161056518555,59.03267288208008,-15.363461914223722,-9.146811739900354,-265,-371,1418,18,9,11,14,
555,338,-201,-96,781,812.1441040039062,15.916476249694824,64.46688842773438,-14.329212195464729,-6.788555530297437,-259,-365,-916,8,8,13,12,
556,338,-217,-130,741,782.9878540039062,18.84663200378418,59.07152557373047,-16.089793742784398,-9.557113396882098,-248,-174,250,11,7,12,12,
557,338,-231,-160,770,819.6712646484375,20.04673194885254,55.28826904296875,-16.3688756368071,-11.256419172363314,-203,65,957,9,7,9,7,
558,341,-216,-95,732,769.0936279296875,17.86516571044922,66.25604248046875,-16.310946263876147,-7.095412472766985,-115,-173,21,7,7,8,7,
559,341,-223,-72,730,766.6896362304688,17.79487419128418,72.10311126708984,-16.909500911296615,-5.388600162103068,-137,-479,-371,10,8,12,10,
560,341,-235,-120,727,773.4041748046875,19.94635772705078,62.945953369140625,-17.689079560916653,-8.92597160608192,-11,-172,743,9,7,9,9,
561,341,-200,-110,718,753.4082641601562,17.633472442626953,61.185707092285156,-15.394307134997261,-8.395375339007709,-108,90,163,7,8,9,10,
562,341,-217,-122,765,804.4861450195312,18.023630142211914,60.65127182006836,-15.648640616503707,-8.722534965256543,-190,138,-724,15,10,11,10,
563,352,-256,-83,755,801.52978515625,19.616477966308594,72.03314971923828,-18.625993521362986,-5.9437465951106505,-58,50,127,8,9,11,12,
